State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Area_safe,Yield,Production_imputed,Production_was_imputed,Production_filled,Yield_filled,area_outlier,yield_outlier,Year,Crop_top,District_top,State_top,Season_top
Tamil Nadu,CUDDALORE,1998,Whole Year,Tapioca,4895,191537.0,4895,39.1291113381001,191537.0,False,191537.0,39.1291113381001,False,True,1998.0,Tapioca,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,1998,Whole Year,Turmeric,29,176.0,29,6.068965517241379,176.0,False,176.0,6.068965517241379,False,False,1998.0,Turmeric,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,1999,Kharif,Arhar/Tur,4798,3262.0,4798,0.6798666110879533,3262.0,False,3262.0,0.6798666110879533,False,False,1999.0,Arhar/Tur,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,1999,Kharif,Bajra,12353,22091.0,12353,1.7883105318546102,22091.0,False,22091.0,1.7883105318546102,True,False,1999.0,Bajra,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,1999,Kharif,Castor seed,303,155.0,303,0.5115511551155115,155.0,False,155.0,0.5115511551155115,False,False,1999.0,Castor seed,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,1999,Kharif,Cotton(lint),2926,3778.0,2926,1.2911825017088174,3778.0,False,3778.0,1.2911825017088174,False,False,1999.0,Cotton(lint),CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,1999,Kharif,Groundnut,44409,91364.0,44409,2.0573307212501972,91364.0,False,91364.0,2.0573307212501972,True,False,1999.0,Groundnut,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,1999,Kharif,Horse-gram,492,206.0,492,0.4186991869918699,206.0,False,206.0,0.4186991869918699,False,False,1999.0,Horse-gram,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,1999,Kharif,Jowar,5911,4555.0,5911,0.7705971916765353,4555.0,False,4555.0,0.7705971916765353,False,False,1999.0,Jowar,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,1999,Kharif,Maize,97,194.0,97,2.0,194.0,False,194.0,2.0,False,False,1999.0,Maize,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,1999,Kharif,Moong(Green Gram),4943,2397.0,4943,0.4849281812664374,2397.0,False,2397.0,0.4849281812664374,False,False,1999.0,Moong(Green Gram),CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,1999,Kharif,Ragi,2336,3072.0,2336,1.3150684931506849,3072.0,False,3072.0,1.3150684931506849,False,False,1999.0,Ragi,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,1999,Kharif,Rice,127843,447523.0,127843,3.5005671018358457,447523.0,False,447523.0,3.5005671018358457,True,False,1999.0,Rice,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,1999,Kharif,Sesamum,8001,3629.0,8001,0.45356830396200476,3629.0,False,3629.0,0.45356830396200476,False,False,1999.0,Sesamum,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,1999,Kharif,Sunflower,21,21.0,21,1.0,21.0,False,21.0,1.0,False,False,1999.0,Sunflower,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,1999,Kharif,Urad,54373,30231.0,54373,0.5559928641053464,30231.0,False,30231.0,0.5559928641053464,True,False,1999.0,Urad,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,1999,Kharif,Varagu,1728,1789.0,1728,1.0353009259259258,1789.0,False,1789.0,1.0353009259259258,False,False,1999.0,Other,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,1999,Whole Year,Banana,3201,79293.0,3201,24.77132146204311,79293.0,False,79293.0,24.77132146204311,False,True,1999.0,Banana,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,1999,Whole Year,Cashewnut,20354,4946.0,20354,0.24299891913137467,4946.0,False,4946.0,0.24299891913137467,True,False,1999.0,Cashewnut,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,1999,Whole Year,Coriander,2557,251.0,2557,0.09816190848650763,251.0,False,251.0,0.09816190848650763,False,False,1999.0,Coriander,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,1999,Whole Year,Dry chillies,71,40.0,71,0.5633802816901409,40.0,False,40.0,0.5633802816901409,False,False,1999.0,Dry chillies,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,1999,Whole Year,Guar seed,38500,408093.0,38500,10.599818181818183,408093.0,False,408093.0,10.599818181818183,True,True,1999.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,1999,Whole Year,Onion,42,340.0,42,8.095238095238095,340.0,False,340.0,8.095238095238095,False,False,1999.0,Onion,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,1999,Whole Year,Sannhamp,14,10.0,14,0.7142857142857143,10.0,False,10.0,0.7142857142857143,False,False,1999.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,1999,Whole Year,Sugarcane,38500,4196384.0,38500,108.996987012987,4196384.0,False,4196384.0,108.996987012987,True,True,1999.0,Sugarcane,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,1999,Whole Year,Sweet potato,1432,17360.0,1432,12.12290502793296,17360.0,False,17360.0,12.12290502793296,False,True,1999.0,Sweet potato,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,1999,Whole Year,Tapioca,3599,131065.0,3599,36.41706029452626,131065.0,False,131065.0,36.41706029452626,False,True,1999.0,Tapioca,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,1999,Whole Year,Turmeric,55,310.0,55,5.636363636363637,310.0,False,310.0,5.636363636363637,False,False,1999.0,Turmeric,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2000,Kharif,Arhar/Tur,3689,2508.0,3689,0.6798590403903497,2508.0,False,2508.0,0.6798590403903497,False,False,2000.0,Arhar/Tur,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2000,Kharif,Bajra,10493,19847.0,10493,1.8914514438196892,19847.0,False,19847.0,1.8914514438196892,False,False,2000.0,Bajra,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2000,Kharif,Castor seed,401,206.0,401,0.513715710723192,206.0,False,206.0,0.513715710723192,False,False,2000.0,Castor seed,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2000,Kharif,Cotton(lint),1693,2561.0,1693,1.5126993502658004,2561.0,False,2561.0,1.5126993502658004,False,False,2000.0,Cotton(lint),CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2000,Kharif,Groundnut,40836,81164.0,40836,1.9875599960818886,81164.0,False,81164.0,1.9875599960818886,True,False,2000.0,Groundnut,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2000,Kharif,Horse-gram,196,85.0,196,0.4336734693877551,85.0,False,85.0,0.4336734693877551,False,False,2000.0,Horse-gram,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2000,Kharif,Jowar,4473,3972.0,4473,0.8879946344735077,3972.0,False,3972.0,0.8879946344735077,False,False,2000.0,Jowar,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2000,Kharif,Maize,80,160.0,80,2.0,160.0,False,160.0,2.0,False,False,2000.0,Maize,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2000,Kharif,Moong(Green Gram),5323,2486.0,5323,0.46702987037384935,2486.0,False,2486.0,0.46702987037384935,False,False,2000.0,Moong(Green Gram),CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2000,Kharif,Other Cereals & Millets,1339,1386.0,1339,1.0351008215085884,1386.0,False,1386.0,1.0351008215085884,False,False,2000.0,Other,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2000,Kharif,Other Kharif pulses,1053,243.0,1053,0.23076923076923078,243.0,False,243.0,0.23076923076923078,False,False,2000.0,Other Kharif pulses,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2000,Kharif,Ragi,1421,1624.0,1421,1.1428571428571428,1624.0,False,1624.0,1.1428571428571428,False,False,2000.0,Ragi,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2000,Kharif,Rice,123804,472024.0,123804,3.8126716422732705,472024.0,False,472024.0,3.8126716422732705,True,False,2000.0,Rice,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2000,Kharif,Sesamum,7986,3954.0,7986,0.49511645379413977,3954.0,False,3954.0,0.49511645379413977,False,False,2000.0,Sesamum,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2000,Kharif,Urad,54534,30321.0,54534,0.5560017603696776,30321.0,False,30321.0,0.5560017603696776,True,False,2000.0,Urad,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2000,Whole Year,Banana,4032,99878.0,4032,24.771329365079364,99878.0,False,99878.0,24.771329365079364,False,True,2000.0,Banana,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2000,Whole Year,Cashewnut,31583,5959.0,31583,0.1886774530601906,5959.0,False,5959.0,0.1886774530601906,True,False,2000.0,Cashewnut,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2000,Whole Year,Coriander,3272,321.0,3272,0.09810513447432763,321.0,False,321.0,0.09810513447432763,False,False,2000.0,Coriander,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2000,Whole Year,Dry chillies,67,36.0,67,0.5373134328358209,36.0,False,36.0,0.5373134328358209,False,False,2000.0,Dry chillies,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2000,Whole Year,Onion,57,461.0,57,8.087719298245615,461.0,False,461.0,8.087719298245615,False,False,2000.0,Onion,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2000,Whole Year,Sannhamp,44,32.0,44,0.7272727272727273,32.0,False,32.0,0.7272727272727273,False,False,2000.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2000,Whole Year,Sugarcane,37589,4097088.0,37589,108.99699380137807,4097088.0,False,4097088.0,108.99699380137807,True,True,2000.0,Sugarcane,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2000,Whole Year,Tapioca,3706,134961.0,3706,36.4168915272531,134961.0,False,134961.0,36.4168915272531,False,True,2000.0,Tapioca,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2000,Whole Year,Turmeric,72,392.0,72,5.444444444444445,392.0,False,392.0,5.444444444444445,False,False,2000.0,Turmeric,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2001,Kharif,Arhar/Tur,367,240.0,367,0.6539509536784741,240.0,False,240.0,0.6539509536784741,False,False,2001.0,Arhar/Tur,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2001,Kharif,Bajra,4083,10050.0,4083,2.461425422483468,10050.0,False,10050.0,2.461425422483468,False,False,2001.0,Bajra,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2001,Kharif,Cotton(lint),1877,2410.0,1877,1.2839637719765584,2410.0,False,2410.0,1.2839637719765584,False,False,2001.0,Cotton(lint),CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2001,Kharif,Groundnut,27879,68800.0,27879,2.4678073101617706,68800.0,False,68800.0,2.4678073101617706,True,False,2001.0,Groundnut,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2001,Kharif,Jowar,1993,900.0,1993,0.4515805318615153,900.0,False,900.0,0.4515805318615153,False,False,2001.0,Jowar,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2001,Kharif,Moong(Green Gram),3623,470.0,3623,0.1297267457907811,470.0,False,470.0,0.1297267457907811,False,False,2001.0,Moong(Green Gram),CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2001,Kharif,Ragi,246,610.0,246,2.4796747967479673,610.0,False,610.0,2.4796747967479673,False,False,2001.0,Ragi,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2001,Kharif,Rice,108375,402810.0,108375,3.71681660899654,402810.0,False,402810.0,3.71681660899654,True,False,2001.0,Rice,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2001,Kharif,Sesamum,6841,3160.0,6841,0.4619207718169858,3160.0,False,3160.0,0.4619207718169858,False,False,2001.0,Sesamum,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2001,Kharif,Sunflower,5,10.0,5,2.0,10.0,False,10.0,2.0,False,False,2001.0,Sunflower,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2001,Kharif,Urad,36759,9240.0,36759,0.2513670121602873,9240.0,False,9240.0,0.2513670121602873,True,False,2001.0,Urad,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2001,Whole Year,Sugarcane,39126,4425800.0,39126,113.11659765884578,4425800.0,False,4425800.0,113.11659765884578,True,True,2001.0,Sugarcane,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Kharif,Arhar/Tur,312,170.0,312,0.5448717948717948,170.0,False,170.0,0.5448717948717948,False,False,2002.0,Arhar/Tur,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Kharif,Bajra,2705,4825.0,2705,1.7837338262476894,4825.0,False,4825.0,1.7837338262476894,False,False,2002.0,Bajra,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Kharif,Castor seed,136,94.0,136,0.6911764705882353,94.0,False,94.0,0.6911764705882353,False,False,2002.0,Castor seed,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Kharif,Cotton(lint),668,1267.0,668,1.8967065868263473,1267.0,False,1267.0,1.8967065868263473,False,False,2002.0,Cotton(lint),CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Kharif,Groundnut,26138,58310.0,26138,2.2308516336368505,58310.0,False,58310.0,2.2308516336368505,True,False,2002.0,Groundnut,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Kharif,Horse-gram,107,27.0,107,0.2523364485981308,27.0,False,27.0,0.2523364485981308,False,False,2002.0,Horse-gram,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Kharif,Jowar,199,73.0,199,0.36683417085427134,73.0,False,73.0,0.36683417085427134,False,False,2002.0,Jowar,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Kharif,Korra,83,103.0,83,1.2409638554216869,103.0,False,103.0,1.2409638554216869,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Kharif,Maize,325,727.0,325,2.236923076923077,727.0,False,727.0,2.236923076923077,False,False,2002.0,Maize,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Kharif,Moong(Green Gram),2234,574.0,2234,0.25693822739480754,574.0,False,574.0,0.25693822739480754,False,False,2002.0,Moong(Green Gram),CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Kharif,Other Kharif pulses,310,70.0,310,0.22580645161290322,70.0,False,70.0,0.22580645161290322,False,False,2002.0,Other Kharif pulses,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Kharif,Ragi,333,585.0,333,1.7567567567567568,585.0,False,585.0,1.7567567567567568,False,False,2002.0,Ragi,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Kharif,Rice,102336,281708.0,102336,2.752775171982489,281708.0,False,281708.0,2.752775171982489,True,False,2002.0,Rice,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Kharif,Sesamum,4534,1301.0,4534,0.2869430966034407,1301.0,False,1301.0,0.2869430966034407,False,False,2002.0,Sesamum,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Kharif,Sunflower,235,272.0,235,1.1574468085106382,272.0,False,272.0,1.1574468085106382,False,False,2002.0,Sunflower,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Kharif,Urad,31732,12419.0,31732,0.39137148619689904,12419.0,False,12419.0,0.39137148619689904,True,False,2002.0,Urad,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Kharif,Varagu,4754,5730.0,4754,1.2053007993268827,5730.0,False,5730.0,1.2053007993268827,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2002,Rabi,Gram,5,2.0,5,0.4,2.0,False,2.0,0.4,False,False,2002.0,Gram,CUDDALORE,Tamil Nadu,Rabi
Tamil Nadu,CUDDALORE,2002,Whole Year,Ash Gourd,4,0.0,4,0.0,0.0,False,0.0,0.0,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Banana,3753,104971.0,3753,27.969890754063417,104971.0,False,104971.0,27.969890754063417,False,True,2002.0,Banana,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Bhindi,70,522.0,70,7.457142857142857,522.0,False,522.0,7.457142857142857,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Bitter Gourd,58,0.0,58,0.0,0.0,False,0.0,0.0,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Bottle Gourd,1,0.0,1,0.0,0.0,False,0.0,0.0,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Brinjal,250,1906.0,250,7.624,1906.0,False,1906.0,7.624,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Cashewnut,28083,19178.0,28083,0.6829042481216394,19178.0,False,19178.0,0.6829042481216394,True,False,2002.0,Cashewnut,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Citrus Fruit,60,67.0,60,1.1166666666666667,67.0,False,67.0,1.1166666666666667,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Coconut,2670,35700.0,2670,13.370786516853933,35700.0,False,35700.0,13.370786516853933,False,True,2002.0,Coconut,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Coriander,4182,769.0,4182,0.1838833094213295,769.0,False,769.0,0.1838833094213295,False,False,2002.0,Coriander,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Cucumber,9,0.0,9,0.0,0.0,False,0.0,0.0,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Drum Stick,59,0.0,59,0.0,0.0,False,0.0,0.0,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Dry chillies,169,100.0,169,0.591715976331361,100.0,False,100.0,0.591715976331361,False,False,2002.0,Dry chillies,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Jack Fruit,527,5966.0,527,11.320683111954459,5966.0,False,5966.0,11.320683111954459,False,True,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Lab-Lab,30,0.0,30,0.0,0.0,False,0.0,0.0,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Mango,563,3373.0,563,5.9911190053285965,3373.0,False,3373.0,5.9911190053285965,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Onion,121,1023.0,121,8.454545454545455,1023.0,False,1023.0,8.454545454545455,False,False,2002.0,Onion,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Other Fresh Fruits,4,0.0,4,0.0,0.0,False,0.0,0.0,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Other Vegetables,128,0.0,128,0.0,0.0,False,0.0,0.0,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Pome Fruit,493,2579.0,493,5.231237322515213,2579.0,False,2579.0,5.231237322515213,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Pump Kin,4,0.0,4,0.0,0.0,False,0.0,0.0,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Redish,4,0.0,4,0.0,0.0,False,0.0,0.0,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Ribed Guard,3,0.0,3,0.0,0.0,False,0.0,0.0,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Snak Guard,172,0.0,172,0.0,0.0,False,0.0,0.0,False,False,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Sugarcane,40269,4598700.0,40269,114.19950830663787,4598700.0,False,4598700.0,114.19950830663787,True,True,2002.0,Sugarcane,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Sweet potato,69,540.0,69,7.826086956521739,540.0,False,540.0,7.826086956521739,False,False,2002.0,Sweet potato,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Tapioca,4923,205397.0,4923,41.7219175299614,205397.0,False,205397.0,41.7219175299614,False,True,2002.0,Tapioca,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Tomato,11,135.0,11,12.272727272727273,135.0,False,135.0,12.272727272727273,False,True,2002.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2002,Whole Year,Turmeric,40,149.0,40,3.725,149.0,False,149.0,3.725,False,False,2002.0,Turmeric,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2003,Kharif,Arhar/Tur,559,342.0,559,0.6118067978533095,342.0,False,342.0,0.6118067978533095,False,False,2003.0,Arhar/Tur,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Bajra,4748,7082.0,4748,1.491575400168492,7082.0,False,7082.0,1.491575400168492,False,False,2003.0,Bajra,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Castor seed,73,52.0,73,0.7123287671232876,52.0,False,52.0,0.7123287671232876,False,False,2003.0,Castor seed,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Cotton(lint),602,1031.0,602,1.712624584717608,1031.0,False,1031.0,1.712624584717608,False,False,2003.0,Cotton(lint),CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Groundnut,27404,69395.0,27404,2.5322945555393375,69395.0,False,69395.0,2.5322945555393375,True,False,2003.0,Groundnut,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Horse-gram,37,10.0,37,0.2702702702702703,10.0,False,10.0,0.2702702702702703,False,False,2003.0,Horse-gram,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Jowar,1784,817.0,1784,0.4579596412556054,817.0,False,817.0,0.4579596412556054,False,False,2003.0,Jowar,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Korra,15,19.0,15,1.2666666666666666,19.0,False,19.0,1.2666666666666666,False,False,2003.0,Other,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Maize,1886,3805.0,1886,2.017497348886532,3805.0,False,3805.0,2.017497348886532,False,False,2003.0,Maize,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Moong(Green Gram),1714,464.0,1714,0.2707117852975496,464.0,False,464.0,0.2707117852975496,False,False,2003.0,Moong(Green Gram),CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Other Kharif pulses,241,57.0,241,0.23651452282157676,57.0,False,57.0,0.23651452282157676,False,False,2003.0,Other Kharif pulses,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Ragi,277,563.0,277,2.032490974729242,563.0,False,563.0,2.032490974729242,False,False,2003.0,Ragi,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Rice,104162,317655.0,104162,3.0496246231831186,317655.0,False,317655.0,3.0496246231831186,True,False,2003.0,Rice,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Sesamum,7575,2501.0,7575,0.33016501650165014,2501.0,False,2501.0,0.33016501650165014,False,False,2003.0,Sesamum,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Small millets,2158,2177.0,2158,1.0088044485634846,2177.0,False,2177.0,1.0088044485634846,False,False,2003.0,Small millets,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Sunflower,317,410.0,317,1.2933753943217665,410.0,False,410.0,1.2933753943217665,False,False,2003.0,Sunflower,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Urad,31396,10382.0,31396,0.33067906739712066,10382.0,False,10382.0,0.33067906739712066,True,False,2003.0,Urad,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Kharif,Varagu,2069,2158.0,2069,1.043015949734171,2158.0,False,2158.0,1.043015949734171,False,False,2003.0,Other,CUDDALORE,Tamil Nadu,Kharif
Tamil Nadu,CUDDALORE,2003,Whole Year,Ash Gourd,11,0.0,11,0.0,0.0,False,0.0,0.0,False,False,2003.0,Other,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2003,Whole Year,Banana,3756,93525.0,3756,24.900159744408946,93525.0,False,93525.0,24.900159744408946,False,True,2003.0,Banana,CUDDALORE,Tamil Nadu,Whole Year
Tamil Nadu,CUDDALORE,2003,Whole Year,Bhindi,78,546.0,78,7.0,546.0,False,546.0,7.0,False,False,2003.0,Other,CUDDALORE,Tamil Nadu,Whole Year
